,time,time_delta,day,year,month
11054,2022-03-08 04:29:44.131000+00:00,0 days 00:00:13.207000,67,2022,3
11053,2022-03-08 04:30:47.939000+00:00,0 days 00:01:03.808000,67,2022,3
11052,2022-03-08 04:30:57.211000+00:00,0 days 00:00:09.272000,67,2022,3
11051,2022-03-08 04:32:45.308000+00:00,0 days 00:01:48.097000,67,2022,3
11050,2022-03-08 04:39:10.299000+00:00,0 days 00:06:24.991000,67,2022,3
11049,2022-03-08 04:40:18.344000+00:00,0 days 00:01:08.045000,67,2022,3
11048,2022-03-08 04:40:29.687000+00:00,0 days 00:00:11.343000,67,2022,3
11047,2022-03-08 04:55:47.693000+00:00,0 days 00:15:18.006000,67,2022,3
11046,2022-03-08 04:57:45.339000+00:00,0 days 00:01:57.646000,67,2022,3
11045,2022-03-08 05:06:31.482000+00:00,0 days 00:08:46.143000,67,2022,3
11044,2022-03-08 05:06:44.615000+00:00,0 days 00:00:13.133000,67,2022,3
11043,2022-03-08 05:06:47.565000+00:00,0 days 00:00:02.950000,67,2022,3
11042,2022-03-08 05:06:55.668000+00:00,0 days 00:00:08.103000,67,2022,3
11041,2022-03-08 05:17:27.647000+00:00,0 days 00:10:31.979000,67,2022,3
11040,2022-03-08 05:18:24.512000+00:00,0 days 00:00:56.865000,67,2022,3
11039,2022-03-08 05:23:49.362000+00:00,0 days 00:05:24.850000,67,2022,3
11038,2022-03-08 05:25:57.340000+00:00,0 days 00:02:07.978000,67,2022,3
11037,2022-03-08 05:26:26.633000+00:00,0 days 00:00:29.293000,67,2022,3
11036,2022-03-08 05:49:54.273000+00:00,0 days 00:23:27.640000,67,2022,3
11035,2022-03-08 05:50:25.060000+00:00,0 days 00:00:30.787000,67,2022,3
11034,2022-03-08 05:51:23.836000+00:00,0 days 00:00:58.776000,67,2022,3
11033,2022-03-08 05:56:38.032000+00:00,0 days 00:05:14.196000,67,2022,3
11032,2022-03-08 05:56:44.211000+00:00,0 days 00:00:06.179000,67,2022,3
11031,2022-03-08 05:59:51.325000+00:00,0 days 00:03:07.114000,67,2022,3
11030,2022-03-08 07:17:44.692000+00:00,0 days 01:17:53.367000,67,2022,3
11029,2022-03-08 07:17:51.270000+00:00,0 days 00:00:06.578000,67,2022,3
11028,2022-03-08 07:17:56.956000+00:00,0 days 00:00:05.686000,67,2022,3
11027,2022-03-08 07:21:35.283000+00:00,0 days 00:03:38.327000,67,2022,3
11026,2022-03-08 07:21:42.250000+00:00,0 days 00:00:06.967000,67,2022,3
11025,2022-03-08 07:22:01.871000+00:00,0 days 00:00:19.621000,67,2022,3
11024,2022-03-08 07:26:35.855000+00:00,0 days 00:04:33.984000,67,2022,3
11023,2022-03-08 19:03:51.794000+00:00,0 days 11:37:15.939000,67,2022,3
11022,2022-03-08 21:50:27.382000+00:00,0 days 02:46:35.588000,67,2022,3
11021,2022-03-08 21:50:52.566000+00:00,0 days 00:00:25.184000,67,2022,3
11020,2022-03-08 21:52:11.130000+00:00,0 days 00:01:18.564000,67,2022,3
11019,2022-03-08 22:26:16.086000+00:00,0 days 00:34:04.956000,67,2022,3
11018,2022-03-08 22:29:15.214000+00:00,0 days 00:02:59.128000,67,2022,3
11017,2022-03-08 22:34:55.471000+00:00,0 days 00:05:40.257000,67,2022,3
11016,2022-03-08 22:34:57.948000+00:00,0 days 00:00:02.477000,67,2022,3
11015,2022-03-08 22:35:18.004000+00:00,0 days 00:00:20.056000,67,2022,3
11014,2022-03-08 22:46:25.931000+00:00,0 days 00:11:07.927000,67,2022,3
11013,2022-03-08 22:58:25.705000+00:00,0 days 00:11:59.774000,67,2022,3
11012,2022-03-09 00:32:31.369000+00:00,0 days 01:34:05.664000,68,2022,3
11011,2022-03-09 00:37:16.499000+00:00,0 days 00:04:45.130000,68,2022,3
11010,2022-03-09 00:42:16.954000+00:00,0 days 00:05:00.455000,68,2022,3
11009,2022-03-09 00:47:39.314000+00:00,0 days 00:05:22.360000,68,2022,3
11008,2022-03-09 00:52:11.907000+00:00,0 days 00:04:32.593000,68,2022,3
11007,2022-03-09 00:52:20.593000+00:00,0 days 00:00:08.686000,68,2022,3
11006,2022-03-09 00:54:23.214000+00:00,0 days 00:02:02.621000,68,2022,3
11005,2022-03-09 02:40:37.084000+00:00,0 days 01:46:13.870000,68,2022,3
11004,2022-03-09 02:46:00.525000+00:00,0 days 00:05:23.441000,68,2022,3
11003,2022-03-09 02:47:19.878000+00:00,0 days 00:01:19.353000,68,2022,3
11002,2022-03-09 02:48:29.301000+00:00,0 days 00:01:09.423000,68,2022,3
11001,2022-03-09 02:49:03.564000+00:00,0 days 00:00:34.263000,68,2022,3
11000,2022-03-09 02:49:31.612000+00:00,0 days 00:00:28.048000,68,2022,3
10999,2022-03-09 02:50:40.576000+00:00,0 days 00:01:08.964000,68,2022,3
10998,2022-03-09 02:59:14.884000+00:00,0 days 00:08:34.308000,68,2022,3
10997,2022-03-09 03:03:32.527000+00:00,0 days 00:04:17.643000,68,2022,3
10996,2022-03-09 03:04:53.684000+00:00,0 days 00:01:21.157000,68,2022,3
10995,2022-03-09 03:19:31.397000+00:00,0 days 00:14:37.713000,68,2022,3
10994,2022-03-09 03:19:37.347000+00:00,0 days 00:00:05.950000,68,2022,3
10993,2022-03-09 03:23:31.863000+00:00,0 days 00:03:54.516000,68,2022,3
10992,2022-03-09 03:28:04.802000+00:00,0 days 00:04:32.939000,68,2022,3
10991,2022-03-09 03:28:12.420000+00:00,0 days 00:00:07.618000,68,2022,3
10990,2022-03-09 04:15:17.135000+00:00,0 days 00:47:04.715000,68,2022,3
10989,2022-03-09 04:15:23.520000+00:00,0 days 00:00:06.385000,68,2022,3
10988,2022-03-09 04:25:38.018000+00:00,0 days 00:10:14.498000,68,2022,3
10987,2022-03-09 04:30:54.495000+00:00,0 days 00:05:16.477000,68,2022,3
10986,2022-03-09 04:31:04.742000+00:00,0 days 00:00:10.247000,68,2022,3
10985,2022-03-09 04:36:03.419000+00:00,0 days 00:04:58.677000,68,2022,3
10984,2022-03-09 04:36:18.370000+00:00,0 days 00:00:14.951000,68,2022,3
10983,2022-03-09 04:37:25.989000+00:00,0 days 00:01:07.619000,68,2022,3
10982,2022-03-09 05:09:40.983000+00:00,0 days 00:32:14.994000,68,2022,3
10981,2022-03-09 05:10:31.789000+00:00,0 days 00:00:50.806000,68,2022,3
10980,2022-03-09 05:10:37.674000+00:00,0 days 00:00:05.885000,68,2022,3
10979,2022-03-09 05:18:52.479000+00:00,0 days 00:08:14.805000,68,2022,3
10978,2022-03-09 05:20:09.015000+00:00,0 days 00:01:16.536000,68,2022,3
10977,2022-03-09 05:22:11.203000+00:00,0 days 00:02:02.188000,68,2022,3
10976,2022-03-09 05:33:55.769000+00:00,0 days 00:11:44.566000,68,2022,3
10975,2022-03-09 05:34:02.712000+00:00,0 days 00:00:06.943000,68,2022,3
10974,2022-03-09 05:42:31.201000+00:00,0 days 00:08:28.489000,68,2022,3
10973,2022-03-09 05:59:50.874000+00:00,0 days 00:17:19.673000,68,2022,3
10972,2022-03-09 05:59:56.997000+00:00,0 days 00:00:06.123000,68,2022,3
10971,2022-03-09 06:26:25.142000+00:00,0 days 00:26:28.145000,68,2022,3
10970,2022-03-09 06:26:47.011000+00:00,0 days 00:00:21.869000,68,2022,3
10969,2022-03-09 06:26:53.362000+00:00,0 days 00:00:06.351000,68,2022,3
10968,2022-03-09 18:44:11.978000+00:00,0 days 12:17:18.616000,68,2022,3
10967,2022-03-09 19:57:01.401000+00:00,0 days 01:12:49.423000,68,2022,3
10966,2022-03-09 19:58:20.664000+00:00,0 days 00:01:19.263000,68,2022,3
10965,2022-03-09 19:59:19.102000+00:00,0 days 00:00:58.438000,68,2022,3
10964,2022-03-09 20:04:13.577000+00:00,0 days 00:04:54.475000,68,2022,3
10963,2022-03-09 20:06:28.336000+00:00,0 days 00:02:14.759000,68,2022,3
10962,2022-03-09 21:41:29.749000+00:00,0 days 01:35:01.413000,68,2022,3
10961,2022-03-09 21:59:59.783000+00:00,0 days 00:18:30.034000,68,2022,3
10960,2022-03-09 22:02:24.053000+00:00,0 days 00:02:24.270000,68,2022,3
10959,2022-03-09 22:23:46.578000+00:00,0 days 00:21:22.525000,68,2022,3
10958,2022-03-09 22:36:51.205000+00:00,0 days 00:13:04.627000,68,2022,3
10957,2022-03-09 22:53:45.472000+00:00,0 days 00:16:54.267000,68,2022,3
10956,2022-03-10 00:57:10.105000+00:00,0 days 02:03:24.633000,69,2022,3
10955,2022-03-10 00:57:29.106000+00:00,0 days 00:00:19.001000,69,2022,3
10954,2022-03-10 01:01:34.369000+00:00,0 days 00:04:05.263000,69,2022,3
10953,2022-03-10 01:01:43.811000+00:00,0 days 00:00:09.442000,69,2022,3
10952,2022-03-10 01:07:44.338000+00:00,0 days 00:06:00.527000,69,2022,3
10951,2022-03-10 01:30:37.152000+00:00,0 days 00:22:52.814000,69,2022,3
10950,2022-03-10 01:30:42.870000+00:00,0 days 00:00:05.718000,69,2022,3
10949,2022-03-10 01:37:47.445000+00:00,0 days 00:07:04.575000,69,2022,3
10948,2022-03-10 01:37:54.151000+00:00,0 days 00:00:06.706000,69,2022,3
10947,2022-03-10 02:54:23.932000+00:00,0 days 01:16:29.781000,69,2022,3
10946,2022-03-10 02:54:35.689000+00:00,0 days 00:00:11.757000,69,2022,3
10945,2022-03-10 02:55:29.829000+00:00,0 days 00:00:54.140000,69,2022,3
10944,2022-03-10 03:25:39.229000+00:00,0 days 00:30:09.400000,69,2022,3
10943,2022-03-10 03:25:48.768000+00:00,0 days 00:00:09.539000,69,2022,3
10942,2022-03-10 03:25:54.992000+00:00,0 days 00:00:06.224000,69,2022,3
10941,2022-03-10 03:33:30.269000+00:00,0 days 00:07:35.277000,69,2022,3
10940,2022-03-10 03:43:37.180000+00:00,0 days 00:10:06.911000,69,2022,3
10939,2022-03-10 03:45:32.459000+00:00,0 days 00:01:55.279000,69,2022,3
10938,2022-03-10 03:45:35.970000+00:00,0 days 00:00:03.511000,69,2022,3
10937,2022-03-10 03:46:50.226000+00:00,0 days 00:01:14.256000,69,2022,3
10936,2022-03-10 03:57:52.482000+00:00,0 days 00:11:02.256000,69,2022,3
10935,2022-03-10 04:07:54.928000+00:00,0 days 00:10:02.446000,69,2022,3
10934,2022-03-10 04:44:46.077000+00:00,0 days 00:36:51.149000,69,2022,3
10933,2022-03-10 04:58:08.937000+00:00,0 days 00:13:22.860000,69,2022,3
10932,2022-03-10 05:08:19.121000+00:00,0 days 00:10:10.184000,69,2022,3
10931,2022-03-10 05:09:00.773000+00:00,0 days 00:00:41.652000,69,2022,3
10930,2022-03-10 05:10:08.414000+00:00,0 days 00:01:07.641000,69,2022,3
10929,2022-03-10 05:12:25.357000+00:00,0 days 00:02:16.943000,69,2022,3
10928,2022-03-10 05:15:31.172000+00:00,0 days 00:03:05.815000,69,2022,3
10927,2022-03-10 05:15:37.759000+00:00,0 days 00:00:06.587000,69,2022,3
10926,2022-03-10 05:29:33.410000+00:00,0 days 00:13:55.651000,69,2022,3
10925,2022-03-10 05:29:49.537000+00:00,0 days 00:00:16.127000,69,2022,3
10924,2022-03-10 05:46:56.119000+00:00,0 days 00:17:06.582000,69,2022,3
10923,2022-03-10 05:47:03.005000+00:00,0 days 00:00:06.886000,69,2022,3
10922,2022-03-10 05:49:57.174000+00:00,0 days 00:02:54.169000,69,2022,3
10921,2022-03-10 05:50:03.563000+00:00,0 days 00:00:06.389000,69,2022,3
10920,2022-03-10 05:51:00.835000+00:00,0 days 00:00:57.272000,69,2022,3
10919,2022-03-10 05:51:36.330000+00:00,0 days 00:00:35.495000,69,2022,3
10918,2022-03-10 05:53:30.691000+00:00,0 days 00:01:54.361000,69,2022,3
10917,2022-03-10 05:53:36.856000+00:00,0 days 00:00:06.165000,69,2022,3
10916,2022-03-10 05:59:01.040000+00:00,0 days 00:05:24.184000,69,2022,3
10915,2022-03-10 07:30:45.392000+00:00,0 days 01:31:44.352000,69,2022,3
10914,2022-03-10 07:38:12.848000+00:00,0 days 00:07:27.456000,69,2022,3
10913,2022-03-10 07:51:10.954000+00:00,0 days 00:12:58.106000,69,2022,3
10912,2022-03-10 19:15:30.382000+00:00,0 days 11:24:19.428000,69,2022,3
10911,2022-03-10 19:17:22.805000+00:00,0 days 00:01:52.423000,69,2022,3
10910,2022-03-10 19:28:58.880000+00:00,0 days 00:11:36.075000,69,2022,3
10909,2022-03-10 19:40:53.928000+00:00,0 days 00:11:55.048000,69,2022,3
10908,2022-03-10 21:17:33.933000+00:00,0 days 01:36:40.005000,69,2022,3
10907,2022-03-10 21:18:07.951000+00:00,0 days 00:00:34.018000,69,2022,3
10906,2022-03-11 00:37:20.730000+00:00,0 days 03:19:12.779000,70,2022,3
10905,2022-03-11 00:37:26.678000+00:00,0 days 00:00:05.948000,70,2022,3
10904,2022-03-11 02:32:27.917000+00:00,0 days 01:55:01.239000,70,2022,3
10903,2022-03-11 02:52:51.194000+00:00,0 days 00:20:23.277000,70,2022,3
10902,2022-03-11 02:52:52.693000+00:00,0 days 00:00:01.499000,70,2022,3
10901,2022-03-11 03:04:45.476000+00:00,0 days 00:11:52.783000,70,2022,3
10900,2022-03-11 03:14:19.526000+00:00,0 days 00:09:34.050000,70,2022,3
10899,2022-03-11 03:14:27.367000+00:00,0 days 00:00:07.841000,70,2022,3
10898,2022-03-11 03:25:36.112000+00:00,0 days 00:11:08.745000,70,2022,3
10897,2022-03-11 03:34:04.656000+00:00,0 days 00:08:28.544000,70,2022,3
10896,2022-03-11 03:34:10.831000+00:00,0 days 00:00:06.175000,70,2022,3
10895,2022-03-11 04:18:43.246000+00:00,0 days 00:44:32.415000,70,2022,3
10894,2022-03-11 04:18:50.574000+00:00,0 days 00:00:07.328000,70,2022,3
10893,2022-03-11 04:35:39.751000+00:00,0 days 00:16:49.177000,70,2022,3
10892,2022-03-11 04:35:50.285000+00:00,0 days 00:00:10.534000,70,2022,3
10891,2022-03-11 04:40:19.559000+00:00,0 days 00:04:29.274000,70,2022,3
10890,2022-03-11 04:40:39.713000+00:00,0 days 00:00:20.154000,70,2022,3
10889,2022-03-11 04:40:47.006000+00:00,0 days 00:00:07.293000,70,2022,3
10888,2022-03-11 04:51:44.906000+00:00,0 days 00:10:57.900000,70,2022,3
10887,2022-03-11 04:51:50.323000+00:00,0 days 00:00:05.417000,70,2022,3
10886,2022-03-11 04:54:50.020000+00:00,0 days 00:02:59.697000,70,2022,3
10885,2022-03-11 05:01:41.133000+00:00,0 days 00:06:51.113000,70,2022,3
10884,2022-03-11 05:14:52.159000+00:00,0 days 00:13:11.026000,70,2022,3
10883,2022-03-11 05:14:58.242000+00:00,0 days 00:00:06.083000,70,2022,3
10882,2022-03-11 05:21:52.808000+00:00,0 days 00:06:54.566000,70,2022,3
10881,2022-03-11 05:25:59.356000+00:00,0 days 00:04:06.548000,70,2022,3
10880,2022-03-11 05:26:05.211000+00:00,0 days 00:00:05.855000,70,2022,3
10879,2022-03-11 05:48:20.799000+00:00,0 days 00:22:15.588000,70,2022,3
10878,2022-03-11 05:49:34.714000+00:00,0 days 00:01:13.915000,70,2022,3
10877,2022-03-11 07:44:24.764000+00:00,0 days 01:54:50.050000,70,2022,3
10876,2022-03-11 22:00:43.425000+00:00,0 days 14:16:18.661000,70,2022,3
10875,2022-03-11 22:01:50.018000+00:00,0 days 00:01:06.593000,70,2022,3
10874,2022-03-12 06:05:41.684000+00:00,0 days 08:03:51.666000,71,2022,3
10873,2022-03-12 06:05:48.388000+00:00,0 days 00:00:06.704000,71,2022,3
10872,2022-03-12 07:32:42.728000+00:00,0 days 01:26:54.340000,71,2022,3
10871,2022-03-12 07:32:53.442000+00:00,0 days 00:00:10.714000,71,2022,3
10870,2022-03-12 07:33:21.236000+00:00,0 days 00:00:27.794000,71,2022,3
10869,2022-03-12 07:35:19.731000+00:00,0 days 00:01:58.495000,71,2022,3
10868,2022-03-12 07:38:38.548000+00:00,0 days 00:03:18.817000,71,2022,3
10867,2022-03-13 02:45:24.151000+00:00,0 days 19:06:45.603000,72,2022,3
10866,2022-03-13 02:47:45.586000+00:00,0 days 00:02:21.435000,72,2022,3
10865,2022-03-13 03:08:05.039000+00:00,0 days 00:20:19.453000,72,2022,3
10864,2022-03-13 03:08:57.784000+00:00,0 days 00:00:52.745000,72,2022,3
10863,2022-03-13 03:09:12.132000+00:00,0 days 00:00:14.348000,72,2022,3
10862,2022-03-13 03:10:33.204000+00:00,0 days 00:01:21.072000,72,2022,3
10861,2022-03-13 03:12:54.777000+00:00,0 days 00:02:21.573000,72,2022,3
10860,2022-03-13 03:13:54.381000+00:00,0 days 00:00:59.604000,72,2022,3
10859,2022-03-13 03:14:59.852000+00:00,0 days 00:01:05.471000,72,2022,3
10858,2022-03-13 03:16:35.564000+00:00,0 days 00:01:35.712000,72,2022,3
10857,2022-03-13 05:13:18.171000+00:00,0 days 01:56:42.607000,72,2022,3
10856,2022-03-13 05:14:01.830000+00:00,0 days 00:00:43.659000,72,2022,3
10855,2022-03-13 05:14:08.358000+00:00,0 days 00:00:06.528000,72,2022,3
10854,2022-03-13 05:15:50.949000+00:00,0 days 00:01:42.591000,72,2022,3
10853,2022-03-13 05:16:17.982000+00:00,0 days 00:00:27.033000,72,2022,3
10852,2022-03-13 05:16:27.850000+00:00,0 days 00:00:09.868000,72,2022,3
10851,2022-03-13 05:17:31.135000+00:00,0 days 00:01:03.285000,72,2022,3
10850,2022-03-13 05:18:33.441000+00:00,0 days 00:01:02.306000,72,2022,3
10849,2022-03-13 05:19:47.798000+00:00,0 days 00:01:14.357000,72,2022,3
10848,2022-03-13 05:27:36.321000+00:00,0 days 00:07:48.523000,72,2022,3
10847,2022-03-13 05:33:49.370000+00:00,0 days 00:06:13.049000,72,2022,3
10846,2022-03-13 05:36:04.790000+00:00,0 days 00:02:15.420000,72,2022,3
10845,2022-03-13 05:36:19.601000+00:00,0 days 00:00:14.811000,72,2022,3
10844,2022-03-13 05:42:12.303000+00:00,0 days 00:05:52.702000,72,2022,3
10843,2022-03-13 05:42:19.609000+00:00,0 days 00:00:07.306000,72,2022,3
10842,2022-03-13 06:21:30.370000+00:00,0 days 00:39:10.761000,72,2022,3
10841,2022-03-13 06:21:37.632000+00:00,0 days 00:00:07.262000,72,2022,3
10840,2022-03-13 07:03:18.913000+00:00,0 days 00:41:41.281000,72,2022,3
10839,2022-03-13 07:04:08.018000+00:00,0 days 00:00:49.105000,72,2022,3
10838,2022-03-13 07:07:51.677000+00:00,0 days 00:03:43.659000,72,2022,3
10837,2022-03-13 07:37:17.465000+00:00,0 days 00:29:25.788000,72,2022,3
10836,2022-03-13 07:39:04.202000+00:00,0 days 00:01:46.737000,72,2022,3
10835,2022-03-13 07:50:46.519000+00:00,0 days 00:11:42.317000,72,2022,3
10834,2022-03-13 07:58:47.662000+00:00,0 days 00:08:01.143000,72,2022,3
10833,2022-03-13 07:58:58.576000+00:00,0 days 00:00:10.914000,72,2022,3
10832,2022-03-13 18:45:22.211000+00:00,0 days 10:46:23.635000,72,2022,3
10831,2022-03-13 18:55:12.263000+00:00,0 days 00:09:50.052000,72,2022,3
10830,2022-03-13 18:55:23.811000+00:00,0 days 00:00:11.548000,72,2022,3
10829,2022-03-13 18:55:33.833000+00:00,0 days 00:00:10.022000,72,2022,3
10828,2022-03-13 19:13:40.274000+00:00,0 days 00:18:06.441000,72,2022,3
10827,2022-03-13 19:13:46.674000+00:00,0 days 00:00:06.400000,72,2022,3
10826,2022-03-13 19:27:10.799000+00:00,0 days 00:13:24.125000,72,2022,3
10825,2022-03-13 21:53:49.056000+00:00,0 days 02:26:38.257000,72,2022,3
10824,2022-03-13 21:54:08.473000+00:00,0 days 00:00:19.417000,72,2022,3
10823,2022-03-13 21:54:29.963000+00:00,0 days 00:00:21.490000,72,2022,3
10822,2022-03-13 22:50:09.612000+00:00,0 days 00:55:39.649000,72,2022,3
10821,2022-03-13 22:50:16.672000+00:00,0 days 00:00:07.060000,72,2022,3
10820,2022-03-14 00:38:33.097000+00:00,0 days 01:48:16.425000,73,2022,3
10819,2022-03-14 00:39:38.721000+00:00,0 days 00:01:05.624000,73,2022,3
10818,2022-03-14 00:43:20.953000+00:00,0 days 00:03:42.232000,73,2022,3
10817,2022-03-14 00:50:44.447000+00:00,0 days 00:07:23.494000,73,2022,3
10816,2022-03-14 00:51:13.322000+00:00,0 days 00:00:28.875000,73,2022,3
10815,2022-03-14 00:51:19.983000+00:00,0 days 00:00:06.661000,73,2022,3
10814,2022-03-14 00:54:27.694000+00:00,0 days 00:03:07.711000,73,2022,3
10813,2022-03-14 01:01:24.590000+00:00,0 days 00:06:56.896000,73,2022,3
10812,2022-03-14 01:13:00.391000+00:00,0 days 00:11:35.801000,73,2022,3
10811,2022-03-14 01:30:20.549000+00:00,0 days 00:17:20.158000,73,2022,3
10810,2022-03-14 03:01:35.364000+00:00,0 days 01:31:14.815000,73,2022,3
10809,2022-03-14 03:01:41.407000+00:00,0 days 00:00:06.043000,73,2022,3
10808,2022-03-14 03:06:38.918000+00:00,0 days 00:04:57.511000,73,2022,3
10807,2022-03-14 04:52:33.904000+00:00,0 days 01:45:54.986000,73,2022,3
10806,2022-03-14 04:53:46.944000+00:00,0 days 00:01:13.040000,73,2022,3
10805,2022-03-14 04:54:29.327000+00:00,0 days 00:00:42.383000,73,2022,3
10804,2022-03-14 04:57:11.115000+00:00,0 days 00:02:41.788000,73,2022,3
10803,2022-03-14 05:10:22.632000+00:00,0 days 00:13:11.517000,73,2022,3
10802,2022-03-14 05:10:28.307000+00:00,0 days 00:00:05.675000,73,2022,3
10801,2022-03-14 05:13:27.515000+00:00,0 days 00:02:59.208000,73,2022,3
10800,2022-03-14 05:14:20.893000+00:00,0 days 00:00:53.378000,73,2022,3
10799,2022-03-14 05:21:08.192000+00:00,0 days 00:06:47.299000,73,2022,3
10798,2022-03-14 05:31:35.877000+00:00,0 days 00:10:27.685000,73,2022,3
10797,2022-03-14 05:31:47.208000+00:00,0 days 00:00:11.331000,73,2022,3
10796,2022-03-14 05:39:18.495000+00:00,0 days 00:07:31.287000,73,2022,3
10795,2022-03-14 05:47:28.314000+00:00,0 days 00:08:09.819000,73,2022,3
10794,2022-03-14 05:47:40.884000+00:00,0 days 00:00:12.570000,73,2022,3
10793,2022-03-14 05:59:42.214000+00:00,0 days 00:12:01.330000,73,2022,3
10792,2022-03-14 19:26:19.725000+00:00,0 days 13:26:37.511000,73,2022,3
10791,2022-03-14 19:26:25.795000+00:00,0 days 00:00:06.070000,73,2022,3
10790,2022-03-14 19:29:38.851000+00:00,0 days 00:03:13.056000,73,2022,3
10789,2022-03-14 19:39:58.108000+00:00,0 days 00:10:19.257000,73,2022,3
10788,2022-03-14 19:40:03.873000+00:00,0 days 00:00:05.765000,73,2022,3
10787,2022-03-14 19:42:57.135000+00:00,0 days 00:02:53.262000,73,2022,3
10786,2022-03-14 19:49:45.351000+00:00,0 days 00:06:48.216000,73,2022,3
10785,2022-03-14 19:50:06.772000+00:00,0 days 00:00:21.421000,73,2022,3
10784,2022-03-14 19:51:31.521000+00:00,0 days 00:01:24.749000,73,2022,3
10783,2022-03-14 21:16:59.992000+00:00,0 days 01:25:28.471000,73,2022,3
10782,2022-03-14 21:17:47.448000+00:00,0 days 00:00:47.456000,73,2022,3
10781,2022-03-14 21:26:02.242000+00:00,0 days 00:08:14.794000,73,2022,3
10780,2022-03-14 21:45:54.743000+00:00,0 days 00:19:52.501000,73,2022,3
10779,2022-03-14 21:48:02.509000+00:00,0 days 00:02:07.766000,73,2022,3
10778,2022-03-14 21:49:31.288000+00:00,0 days 00:01:28.779000,73,2022,3
10777,2022-03-14 21:50:37.219000+00:00,0 days 00:01:05.931000,73,2022,3
10776,2022-03-14 21:59:43.236000+00:00,0 days 00:09:06.017000,73,2022,3
10775,2022-03-14 21:59:47.853000+00:00,0 days 00:00:04.617000,73,2022,3
10774,2022-03-14 22:00:52.173000+00:00,0 days 00:01:04.320000,73,2022,3
10773,2022-03-14 22:23:41.548000+00:00,0 days 00:22:49.375000,73,2022,3
10772,2022-03-14 22:29:35.465000+00:00,0 days 00:05:53.917000,73,2022,3
10771,2022-03-14 22:30:00.582000+00:00,0 days 00:00:25.117000,73,2022,3
10770,2022-03-15 00:19:13.287000+00:00,0 days 01:49:12.705000,74,2022,3
10769,2022-03-15 00:54:29.270000+00:00,0 days 00:35:15.983000,74,2022,3
10768,2022-03-15 01:00:37.962000+00:00,0 days 00:06:08.692000,74,2022,3
10767,2022-03-15 02:51:27.411000+00:00,0 days 01:50:49.449000,74,2022,3
10766,2022-03-15 02:52:21.392000+00:00,0 days 00:00:53.981000,74,2022,3
10765,2022-03-15 03:55:58.459000+00:00,0 days 01:03:37.067000,74,2022,3
10764,2022-03-15 03:56:38.063000+00:00,0 days 00:00:39.604000,74,2022,3
10763,2022-03-15 03:56:43.824000+00:00,0 days 00:00:05.761000,74,2022,3
10762,2022-03-15 04:32:39.092000+00:00,0 days 00:35:55.268000,74,2022,3
10761,2022-03-15 04:37:48.087000+00:00,0 days 00:05:08.995000,74,2022,3
10760,2022-03-15 04:38:23.847000+00:00,0 days 00:00:35.760000,74,2022,3
10759,2022-03-15 04:39:31.480000+00:00,0 days 00:01:07.633000,74,2022,3
10758,2022-03-15 04:50:37.849000+00:00,0 days 00:11:06.369000,74,2022,3
10757,2022-03-15 04:50:46.735000+00:00,0 days 00:00:08.886000,74,2022,3
10756,2022-03-15 04:54:00.146000+00:00,0 days 00:03:13.411000,74,2022,3
10755,2022-03-15 04:54:08.260000+00:00,0 days 00:00:08.114000,74,2022,3
